"lipid","type","logFC","logCPM","LR","PValue","FDR","SolventBlank","2A","2B","2C","2D","2E","1A","1B","1C","1D","1E","mean1","mean2"
"C15:0","FFA",-0.146464796567272,9.61893044651265,0.313331392972032,0.575643068186905,0.999889391799664,601185.06127908,721860.13159163,632535.56604014,705421.992675759,756800.915649274,871705.464965796,707692.32946775,697563.74609391,935621.52722168,691284.12634275,711158.4120483,748664.028234878,737664.81418452
"C15:1","FFA",-0.116893825852248,10.3947204870305,0.199614083205233,0.655032527400224,0.999889391799664,803286.875121959,1225202.59411629,1015665.65637219,1501754.59973149,1385582.21472334,2302254.40640254,1176219.10534669,920076.07177731,1410231.28247127,830755.918090789,1253901.38577321,1118236.75269185,1486091.89426917
"C16:0","FFA",-0.588596176221518,12.6056940024082,5.02777217607945,0.0249439645443278,0.999889391799664,3194511.2270509,6801244.76171921,3565570.99316406,3621807.87939533,5366359.89746127,5727074.40502914,3274046.10009767,6444520.1079101,10944483.909179,8444435.64990304,6525965.47338809,7126690.24809558,5016411.5873538
"C16:1","FFA",-0.0726438581690405,9.35785779620326,0.0771035373436462,0.781261671195561,0.999889391799664,582232.80371084,601632.14184569,543725.55859382,556533.63879383,625168.401794271,618005.32141127,542186.33776861,613694.20373528,783765.87573266,607684.0815429,613300.661712627,632126.232098415,589013.012487776
"C17:0","FFA",-0.611114707901572,10.6659985697943,5.41691963536869,0.0199425136203547,0.999889391799664,620919.1032714,1542918.75463814,985598.78442375,889079.03735343,1885065.88934366,1553325.68759197,1126344.36560044,1821703.53027294,3110438.25927677,1632731.69152789,1570867.21908565,1852417.01315274,1371197.63067019
"C17:1","FFA",-0.181364340698627,8.96913682771646,0.480327562094317,0.488273981916793,0.999889391799664,325338.38305655,469862.672790679,388852.167419449,409423.849670329,504692.178649799,470557.513488741,400523.908752273,457358.153320411,671776.64697266,446990.271362297,584139.019348001,512157.599951128,448677.676403799
"C18:0","FFA",-0.428267602289106,13.5801026683093,2.67037795475995,0.102231743228166,0.999889391799664,4283899.0146486,14219710.8515627,7555765.78710806,8604872.65039056,11420714.1064456,11048170.7950438,5899854.37695325,12126094.7226559,19794683.7978512,14465918.5087887,16485936.0090335,13754497.4830565,10569846.8381101
"C18:1","FFA",-0.303493119768858,10.2215594470952,1.34345986516928,0.246424734457553,0.999889391799664,697202.98901376,1037112.44799778,903903.24621583,967385.188476581,1247778.76513659,1143333.96630864,909345.30566412,1146002.2746584,1676870.18115185,1266397.83166505,1236894.76577767,1247102.07178342,1059902.72282708
"C18:2","FFA",-0.422243205043568,10.2232404929184,2.59601607417449,0.107132714167354,0.999889391799664,447752.95312494,1262463.9291997,855877.604126255,780456.019226177,1204889.80505409,1289948.90528803,745236.998657019,1025914.44476323,1680938.45794739,1472842.83654784,1513987.48429864,1287784.04444282,1078727.25257885
"C18:3","FFA",-0.381823070711225,9.74980332360823,2.12415013027749,0.144993185324924,0.999889391799664,385741.44897447,664711.948119999,652457.070495638,698874.629516498,1010136.55810548,825504.1351471,600038.24401842,809708.684326099,1282400.617859,1012944.4180907,899044.625625576,920827.317983959,770336.868276943
"C18:4","FFA",-0.120406347484609,8.75878489896392,0.211782844341542,0.64537360334729,0.999889391799664,299274.30139163,410771.867004502,410869.86669923,390383.686035043,389442.007263063,363387.986740156,357564.78442374,411056.410522338,584587.881103585,408284.048919639,401229.544448788,432544.533883618,392971.082748399
"C19:0","FFA",-0.272056886795752,12.1258930564121,1.07995751258659,0.298707060912319,0.999889391799664,2707620.84350568,4444716.5742198,3285187.86645523,3548684.36523512,4481557.8908697,4739676.67709356,3381981.393556,4131700.02490232,6719579.18554612,3985192.28784125,4397152.72296172,4523121.12296148,4099964.67477468
"C20:0","FFA",-0.0532131711048891,13.1677774133855,0.041375565706403,0.838814704190019,0.999889391799664,7056959.41503859,9491830.2617174,7918512.29980539,8276778.35449244,8534492.67138654,9073496.73488606,7629513.85742181,8536722.76757709,10721182.4345706,8214360.04345761,8502612.40457152,8720878.30151973,8659022.06445757
"C20:1","FFA",-0.17387262054932,9.60873037254185,0.44149262776773,0.506402905979505,0.999889391799664,522964.097198482,814653.958862283,638192.825622346,597655.179504311,763784.995864798,897429.92031843,595825.941284151,728714.090698004,1031205.8911743,632163.46435559,775939.752731308,752769.828048671,742343.376034434
"C20:3","FFA",-0.13651655119798,9.2306204353361,0.272226372746672,0.60184219773719,0.999889391799664,438768.291198764,578610.038940575,523369.616088868,512122.377319317,547052.779662952,545835.218681347,540393.317504881,549499.514282248,739963.591858086,565897.500305144,592293.984817626,597609.581753597,541398.006138612
"C20:4","FFA",-0.378228930756505,9.49900330318108,2.08445612214518,0.148805212464219,0.999889391799664,473785.073608291,715063.275268529,546758.817504867,537107.998870844,605251.748641858,562870.580741797,710618.048828081,789110.355651656,1035709.00219732,747641.011627183,669167.303710624,790449.144402973,593410.484205579
"C20:5","FFA",-0.273013408829934,10.4874240240441,1.08754691723152,0.297015372481637,0.999889391799664,907298.30914318,1440551.51757876,1076047.79772932,1178420.5231934,1345669.60723876,1356341.48263568,1160637.58715828,1337916.73089591,1965357.94433549,1561606.78735212,1352307.75378461,1475565.36070528,1279406.18567518
"C22:0","FFA",-0.0454316198273435,12.287786687443,0.0301597892248537,0.862128163901488,0.999889391799664,3728802.04809543,5778218.64111304,4254573.28051694,4137141.46313475,4617458.17785591,4794127.68488766,4097547.25036611,4749511.00659155,6106165.51733418,4225201.60644567,4590557.58984897,4753796.5941173,4716303.84950166
"C22:1","FFA",-0.175365806000188,9.39150718564221,0.449102265501097,0.502761582717334,0.999889391799664,436080.610473652,865406.598571614,479848.714691042,461684.134094225,644582.366653294,773689.961566849,523313.119140672,675881.264770269,886565.28479012,508682.257263273,626563.48967344,644201.083127555,645042.355115405
"C22:4","FFA",-0.101799314860561,8.88522591668082,0.151397482735803,0.697203435108668,0.999889391799664,399572.888488744,434032.929199195,385065.766632147,417043.009521473,434360.370483415,426462.570995257,424109.709991515,425033.651184069,597878.099990688,422167.908966004,455366.973518309,464911.268730117,419392.929366297
"C22:5","FFA",-0.210280726319752,10.1155482044585,0.645566105566104,0.421702387406675,0.999889391799664,678324.00884997,1312429.59667916,839022.538940412,862788.64331047,991168.328552231,1007687.410717,816635.996093779,1047363.53436294,1489387.80822668,1204431.26184087,1096801.30236088,1130923.98057703,1002619.30363985
"C22:6","FFA",-0.230762221472033,10.5457727211625,0.777309809898725,0.377965160330034,0.999889391799664,903341.826782291,1707825.95764322,1070708.29376214,1087174.91882328,1492878.96017493,1491035.20521057,1271327.14300523,1349498.34234624,2164470.7768554,1280598.60998553,1494536.64822,1512086.30408248,1369924.66712283
"C24:0","FFA",-0.283703678951418,9.65766552929809,1.17423609339312,0.278532543926667,0.999889391799664,426393.731063932,925836.217300316,593309.15606703,499133.194107234,914541.23578271,848306.520313225,598164.905952418,833070.632621582,1327114.87655637,598434.16018293,739496.419059767,819256.198874613,756225.264714103
"C24:1","FFA",-0.252101796214575,8.90288145680901,0.92751160264379,0.335510369440979,0.999889391799664,307915.780822702,451940.994315957,335607.146140893,342308.70452866,571452.402317111,435118.790275414,381077.688773979,477114.658065924,784550.843727058,384805.786746826,437090.692443902,492927.933951538,427285.607515607
"C24:5","FFA",-0.3211257832253,9.75597999992602,1.50376608968145,0.220092795608898,0.999889391799664,418521.548370347,944432.936462386,612746.121459737,634531.427322416,929164.426071054,928846.011669075,627505.20306376,852535.104568252,1469364.20324748,665372.322525156,810610.694938577,885077.505668645,809944.184596934
"C24:6","FFA",-0.379518646848708,9.23503138939323,2.09864764662962,0.147429484764897,0.999889391799664,284347.540969938,578410.878814857,439853.251373377,478074.155563345,626954.36530685,599233.486312729,522626.053489588,585575.502716028,965769.994781406,533898.960311796,574799.716209389,636534.045501641,544505.227474232
"C26:0","FFA",-0.0979647643282535,9.70789907997819,0.140210511810437,0.708071824717159,0.999889391799664,596420.884376549,912013.108444389,651378.766212533,661668.367175864,847016.980216956,898018.006664153,653840.445403932,784474.516845913,1025327.88907623,689457.40829101,836469.801098044,797914.012143026,794019.045742779
"C26:1","FFA",-0.0441914440982695,9.34454503072589,0.0285352570062969,0.865856562689711,0.999889391799664,564963.398490969,690788.810363774,554062.118366133,521628.999183677,607398.121452231,541576.480499168,604662.981635988,676234.086967631,781642.793956919,528785.397342607,554939.43577574,629252.939135777,583090.905972997
"C28:0","FFA",-0.244409113374133,8.72229073402205,0.871834075409424,0.350448059009713,0.999889391799664,236102.536804135,445587.847854595,324190.801971312,324000.782917052,452542.713558235,378518.72739382,350814.584930427,416044.569747938,635432.619476023,384082.306857881,382636.048370425,433802.025876539,384968.174739003
"C30:0","FFA",-0.191789228009547,8.22988785418809,0.537082937241394,0.463644172418989,0.999889391799664,165156.471572862,314702.362980044,268313.419487043,244600.296794941,305564.660133375,283247.358364097,259714.779678244,322300.804427987,427976.467849647,228947.176342068,259673.899120321,299722.625483653,283285.6195519
"C32:0","FFA",-0.183550006640585,7.94624796035917,0.491953894474136,0.483057009156529,0.999889391799664,150750.071151748,259497.677169733,212631.714691087,197331.554138034,240781.235656709,230208.795730624,227714.495849515,242191.457244916,344288.90530384,193892.974487276,226894.177886941,246996.402154498,228090.195477237
"C34:0","FFA",-0.438284129764065,8.42250242740223,2.7961659469895,0.0944900122811462,0.999889391799664,157007.770812974,360244.805358934,235664.355895918,214038.896453881,374422.985961997,336006.242569015,276280.241668668,346946.822754002,629583.886260859,275170.020080593,324530.103668013,370502.214886427,304075.457247949
"Cer(d14:1(4E)/20:0(2OH))","CER",0.0769677428863629,5.59500139772323,0.0865326609739441,0.768632325620083,0.999889391799664,50871.583526615,47125.343154899,42842.103042594,40139.402915958,42834.483154292,42773.563247671,47723.443496702,44952.743103028,44152.123229983,40402.182907099,46953.223220846,44836.7431915316,43142.9791030828
"Cer(d14:1(4E)/20:1(11Z)(2OH))","CER",0.00842042344847663,5.83801133802244,0.00103585786337135,0.974324720951549,0.999889391799664,52033.683670033,54572.544113154,52831.123611447,52328.34397889,49433.923538207,49393.643203735,56276.143844588,56746.803985599,53882.843917849,51802.604080193,52587.423721309,54259.1639099076,51711.9156890866
"Cer(d14:1(4E)/22:0(2OH))","CER",-0.268182205865217,6.49801737039634,1.04931153154575,0.305665700607296,0.999889391799664,72015.965270998,74791.264846766,68583.485168467,87524.9860382521,73332.625625605,84511.9462738161,105921.766174316,78537.765975891,83339.125946052,112860.947631784,77428.30569455,91617.5822845186,77748.8615905812
"Cer(d14:1(4E)/22:1(13Z)(2OH))","CER",-0.200318574785789,6.47811867314118,0.585816981212929,0.444041240079605,0.999889391799664,73253.404968266,74965.744934058,67826.565093989,88668.225646904,75659.884902926,82120.845336832,102142.226837154,76462.0458526199,81125.585845953,106989.086975148,76926.9251785259,88729.1741378802,77848.2531829418
"Cer(d14:1(4E)/24:0(2OH))","CER",-0.127268307744014,5.88756053739113,0.236556939792194,0.626704009353439,0.999889391799664,59663.22416688,49846.263320924,49054.583404536,50400.863998405,47632.403457637,48944.9834670879,53788.283630379,81022.066253668,53889.684005745,53634.523590088,54108.723663318,59288.6562286396,49175.819529718
"Cer(d14:1(4E)/26:0(2OH))","CER",-0.023086040522944,6.09719257617889,0.00778653240377025,0.92968486845015,0.999889391799664,51693.183609006,79979.125518796,73602.604980465,49750.763641344,57704.424034112,58678.203819276,72291.084976181,81933.785736078,61018.244201653,53087.163650497,58665.76432799,65399.2085784798,63943.0243987986
"Cer(d14:2(4E,6E)/16:0)","CER",0.163780693264427,5.80746791794093,0.391672763287261,0.531421434432414,0.999889391799664,67038.784973132,61062.384429928,49714.7636413501,47651.403396594,44166.443351732,43214.303176875,65282.02465819,49585.263656607,45010.383102423,46661.383560185,46927.523040761,50693.3156036332,49161.8595992958
"Cer(d14:2(4E,6E)/18:0(2OH))","CER",0.175345186172113,5.40971362853483,0.448868473167152,0.50287278874007,0.999889391799664,47279.483154286,43591.883102422,40106.282920844,35878.5225067205,37445.522583005,36098.262428275,41369.703186035,39436.862701419,34690.002475736,35980.74249267,39146.322715752,38124.7267143224,38624.0947082533
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))","CER",0.0786742422994436,5.41262107967932,0.0904086305787786,0.763658307858298,0.999889391799664,46351.543548579,42457.563026428,38051.882690424,36333.842468264,34524.362411504,36736.3625717097,42548.083076477,39850.142807007,36053.782608029,38964.902816764,39993.102859486,39482.0028335526,37620.8026336659
"Cer(d14:2(4E,6E)/18:1(9Z))","CER",0.0503671871064284,5.38709565672694,0.0370569456604386,0.847349152677634,0.999889391799664,44084.443161013,39165.582824707,38469.362960818,36810.5025329561,33903.382682796,36018.4225463881,40689.862632749,42212.743057254,38412.143173219,35510.82247925,39589.082710263,39282.930810547,36873.450709533
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))","CER",0.0641960593283316,5.56494831289362,0.0601993607487259,0.806181119781107,0.999889391799664,42581.522979724,43854.562820429,43474.103088375,42743.463279716,44971.3431777952,40361.46308898,45117.823333732,46000.243331909,42325.403015125,40905.3428573496,49444.84326172,44758.7311599671,43080.987091059
"Cer(d14:2(4E,6E)/20:1(11Z))","CER",0.0918079869974973,5.48588365618522,0.123110055256006,0.72568555994277,0.999889391799664,47154.243499751,41669.362960806,41138.982818594,38364.8225708073,42023.78292846,39829.682777401,43732.743309025,38450.282836911,42919.623184199,39448.522796642,40289.2226791492,40968.0789611852,40605.3268112137
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))","CER",-0.173195339390714,6.25150822321704,0.437994660851928,0.508091938550574,0.999889391799664,63975.284622191,64184.724884028,59775.184738159,73076.025436363,65220.024673484,72220.964431714,81255.545898425,64332.004776003,74674.845748838,86080.166931193,70131.064422553,75294.7255554024,66895.3848327496
"Cer(d14:2(4E,6E)/24:0(2OH))","CER",-0.0329709910896134,5.76510223693998,0.0158811507270968,0.899715746574718,0.999889391799664,48130.943359377,49979.723663329,45724.143264763,49919.183258044,50253.063537599,55265.0638351376,53386.24343871,51230.983871468,44825.3632431085,52807.7840347351,51937.303680411,50837.5356536865,50228.2355117745
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))","CER",-1.78976259597477,7.93660144149533,44.0798551035768,3.15248701679035e-11,4.71927306413516e-08,60099.823577878,111806.926940876,104488.629096966,146644.309020897,105282.98969272,146746.011367896,425118.78745985,127094.40882883,115133.628860423,997471.040763853,125998.068969856,358163.186976562,122993.773223871
"Cer(d16:2(4E,6E)/24:0(2OH))","CER",-0.0389597733808865,5.56945106324356,0.0221733532256394,0.8816268623942,0.999889391799664,45010.763107287,40441.342620857,39097.122848499,42225.6031341472,44660.583152776,40485.962684625,47523.223297117,44294.382949815,44184.483177174,47690.2234573312,46983.523391716,46135.1672546306,41382.1228881808
